#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
875,Brace,@BraceSproul,2026-03-17T17:42:13.000Z,"We're re-releasing Open SWE with a new emphasis on deep integrations with the applications you already use

It integrates with:
- Slack
- Linear
- Github
so you can use it directly from the applications you already spend your time in, without needing to learn a new platform",5,16,147,38759,https://x.com/BraceSproul/status/2033962118970818650
876,LangChain,@LangChain,2026-03-17T17:31:01.000Z,,19,170,1100,670658,https://x.com/LangChain/status/2033959303766512006
877,distribute.ai,@distributeai,2026-03-17T17:30:00.000Z,"aws ( 
@awscloud
 ) is officially supporting x402 payments so your ai agents can autonomously buy their own api access using usdc.

the machine economy is live, but giving your agent a financial budget just so it can pay a massive centralized cloud markup on every query is a",25,,34,1388,https://x.com/distributeai/status/2033959046114336877
878,LTX Studio,@LTXStudio,2026-03-17T17:19:04.000Z,Must read,8,11,118,16998,https://x.com/LTXStudio/status/2033956295297143258
879,Windsurf,@windsurf,2026-03-17T17:13:55.000Z,GPT-5.4 mini is now available in Windsurf!,18,17,260,28882,https://x.com/windsurf/status/2033954998837776869
880,LangChain,@LangChain,2026-03-17T17:13:58.000Z,"San Francisco Meetup  It Worked on My Laptop: Agents in Production

Unlike traditional software, you don't know what your agent will do until it's in production. This means that production monitoring for agents requires different capabilities than traditional observability.",4,4,22,3349,https://x.com/LangChain/status/2033955009663217946
881,Poe,@poe_platform,2026-03-17T17:13:30.000Z,"OpenAI's GPT-5.4-Nano and GPT-5.4-Mini are now live on Poe.

GPT-5.4-Nano is a strong fit for fast, high-volume tasks like summarizing transcripts, labeling tickets, rewriting content, quick RAG answers, and running 
@openclaw
  flows with Poe where latency and cost matter most.",4,8,60,6407,https://x.com/poe_platform/status/2033954894244425780
882,Sentry,@sentry,2026-03-17T17:06:28.000Z,"Our new Quit Buggin' campaign is out in the wild across seven states!

Post a photo & tag us if you see us out and about",,,11,1036,https://x.com/sentry/status/2033953124000391653
883,LangChain,@LangChain,2026-03-17T17:01:43.000Z,"Open Models Panel at GTC with Harrison & Jensen:

Join us tomorrow, Wednesday March 18th at 12:30pm at GTC for “Open Models: Where We Are and Where We’re Headed”, a panel featuring Harrison, Jensen, and the CEOs of Cursor, Thinking Machines Lab, Perplexity, and more. 

Add it to",3,9,42,4454,https://x.com/LangChain/status/2033951929135407349
884,vast.ai,@vast_ai,2026-03-17T17:00:13.000Z,"GPU Market — Mar 17

H200: $2.71/hr (41 avail)
H100: $1.60/hr (30 avail)
B200: $9.38/hr (24 avail)
A100: $0.96/hr (22 avail)
RTX 5090: $0.41/hr (1,228 avail)
RTX 4090: $0.33/hr (897 avail)
L40S: $0.59/hr (88 avail)
RTX 3090: $0.14/hr (449 avail)

All live on Vast. Pay per second.",2,1,6,956,https://x.com/vast_ai/status/2033951553397125342
885,Sentry,@sentry,2026-03-17T16:59:54.000Z,"Debug while you build with Seer via MCP 
https://
x.com/i/broadcasts/1
qJVmQZAozWGB
…",,,3,369,https://x.com/sentry/status/2033951470765412498
886,LangChain,@LangChain,2026-03-17T16:51:05.000Z,"Today we're launching LangSmith Sandboxes

Agents get a lot more useful when they can run code: analyze data, call APIs, build entire applications.

Sandboxes give them a safe place to do it with ephemeral, locked-down environments you control.

Now in Private Preview.

Learn",10,35,196,42758,https://x.com/LangChain/status/2033949251529793978
887,Perplexity,@perplexity_ai,2026-03-17T16:43:03.000Z,"Today we're launching Comet Enterprise.

Now, the most powerful AI browser is available to enterprise teams. Research, automate tasks, and get work done without leaving the browser.",85,164,1300,148232,https://x.com/perplexity_ai/status/2033947232467357874
888,Perplexity,@perplexity_ai,2026-03-17T16:43:33.000Z,"For Enterprise plans, Comet integrates with 
@CrowdStrike
’s Falcon platform to add another layer of security.

The integration protects against phishing and malware by detecting suspicious files or links and blocking them.",6,7,54,12803,https://x.com/perplexity_ai/status/2033947356551647356
889,Perplexity,@perplexity_ai,2026-03-17T16:43:36.000Z,"Companies like Fortune, AWS, AlixPartners, Gunderson Dettmer, and Bessemer Venture Partners are already using Comet Enterprise.

Learn more:",5,2,35,9848,https://x.com/perplexity_ai/status/2033947368769663449
890,John Cantrell,@JohnCantrell97,2026-03-17T16:22:37.000Z,"I’m back. 

Will be pushing on agentic bitcoin payments and building things agents will actually pay for. 

First step was getting 
@moneydevkit
 working on 
@Cloudflare
. 

Required building a custom 
@lightningdevkit
 node that compiles to wasm to run on cloudflare’s js runtime and",36,64,462,66191,https://x.com/JohnCantrell97/status/2033942088983708156
891,Daniel Griesser,@DanielGri,2026-03-17T12:02:06.000Z,"Just ran pi-autoresearch on 
@sentry
 JS SDK to improve bundle size. Our bundle seems to be pretty optimized already only ~2.3% down. 
Ah and btw. just tell agent to render a nice chart with Glimpse 
https://
github.com/hazat/glimpse


https://
github.com/getsentry/sent
ry-javascript/pull/19833
…",7,14,184,15368,https://x.com/DanielGri/status/2033876528480563484
892,Luma,@LumaLabsAI,2026-03-17T16:31:30.000Z,"Rapunzel, Rapunzel, let down your dead ideas. Luma Dream Brief. $1M. No tower. No gatekeepers.",4,3,43,8121,https://x.com/LumaLabsAI/status/2033944324459937866
893,Luma,@LumaLabsAI,2026-03-17T16:31:30.000Z,The Luma Dream Brief is a $1M global competition to bring your best unmade advertising idea to life using Luma AI. No client. No approvals. Just the idea you never stopped thinking about. Submit by March 22.,1,1,11,2710,https://x.com/LumaLabsAI/status/2033944326162764050
894,DefiLlama.com,@DefiLlama,2026-03-17T16:16:42.000Z,Total Value Locked in DeFi has surpassed $100B for the first time since early February.,25,8,85,4446,https://x.com/DefiLlama/status/2033940598227419631
895,flowith,@flowith,2026-03-17T16:13:42.000Z,"the os feels it.
but it's more than that - it's the whole flowith ecosystem.
agents truly creating with humans.",3,1,12,2061,https://x.com/flowith/status/2033939846629302378
896,Brex,@brexHQ,2026-03-17T16:10:13.000Z,,,1,3,462,https://x.com/brexHQ/status/2033938967704572073
897,Cal.com,@calcom,2026-03-17T16:09:27.000Z,"Startups get pitched treasury services all the time.

Skip the fees.

Buy T-bills yourself.

5 minutes every few months → six figures more per year.",,,4,251,https://x.com/calcom/status/2033938776209096733
898,Amelia Wattenberger,@Wattenberger,2026-03-17T15:56:13.000Z,"I'm becoming very bullish on sandboxes for polishing uis

- ask for a new route that walks through all common and edge cases
- if helpful, loop through animations & transitions
- keep it side by side with the agent and ask it to take screenshots until it's smooth
- scroll through",7,6,150,11754,https://x.com/Wattenberger/status/2033935444191347033
899,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-19T08:48:12.000Z,"This is what creators actually needed.

Not more images.
Not more prompts.

A world you can step into and control.",,,1,12,https://x.com/hey_mujeebahmed/status/2034552505326289292
900,Hamza Khalid,@Whizz_ai,2026-03-18T08:21:12.000Z,"This is literally the best cheatsheet to master the Claude Code and Cowork.

(Save this for later)",7,108,534,61485,https://x.com/Whizz_ai/status/2034183323707445288
901,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-19T08:25:35.000Z,From images to worlds; this changes everything.,,1,1,51,https://x.com/hey_mujeebahmed/status/2034546815123800228
902,Nav Toor,@heynavtoor,2026-03-19T08:22:05.000Z,"Someone just open sourced a full satellite ground station. You can now pull live data straight from space to your hard drive.

It's called Ground Station. It tracks satellites, controls antennas, and decodes radio signals from orbit. All from a web dashboard on your laptop.",3,2,8,598,https://x.com/heynavtoor/status/2034545932772270258
903,Nav Toor,@heynavtoor,2026-03-19T08:22:07.000Z,Repo:,,,,330,https://x.com/heynavtoor/status/2034545944772100322
904,Darshal Jaitwar,@darshal_,2026-03-19T08:17:32.000Z,"BREAKING: Claude has a hidden feature called ""Learning Mode.""

It turns Claude into a personal tutor that teaches you anything step-by-step.

Here's how to use it",15,27,34,2204,https://x.com/darshal_/status/2034544789681836067
905,Darshal Jaitwar,@darshal_,2026-03-19T08:18:10.000Z,"This is a personal tutor in your pocket.

Always there.
Guides you from basics to mastery.

Open Claude.
Try Learning Mode.
See how fast you actually learn.

You might surprise yourself.",1,,5,146,https://x.com/darshal_/status/2034544950348792014
906,Darshal Jaitwar,@darshal_,2026-03-19T08:18:13.000Z,"That's a wrap!

If you enjoyed this thread:

1. Follow me 
@darshal_
 for more of these

2. RT the tweet below to share this thread with your audience",,,6,115,https://x.com/darshal_/status/2034544962172518517
907,Aaliya,@aaliya_va,2026-03-19T08:17:52.000Z,"Everyone is building AI that spits out spreadsheets.

But almost none you can actually trust.

Alt-X does it differently — real financial models in Excel, every number linked to its source, everything fully in your control.

This is how AI should be used in finance",1,,1,26,https://x.com/aaliya_va/status/2034544872233832934
908,Aakash Gupta,@aakashgupta,2026-03-19T07:05:56.000Z,"Our Guest on why OpenClaw started as a WhatsApp bot and became something far bigger:

""Peter Steinberger, who invented this, his the origin of the problem he was trying to solve was to have a bot that he could WhatsApp. So it started that in his head, but then he was like, why",3,5,15,4108,https://x.com/aakashgupta/status/2034526771799077224
909,Aakash Gupta,@aakashgupta,2026-03-19T08:10:21.000Z,YouTube:,,,,816,https://x.com/aakashgupta/status/2034542981353816194
910,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-19T07:58:21.000Z,"Most LLM chatbots are optimized for quick answers.

But real-world problems require:

• multi-step reasoning
• deeper analysis
• verified conclusions

That’s the idea behind 
@miromind_ai
 ’s MiroThinker-1.7.

Here’s what I tested",12,13,17,5434,https://x.com/hey_mujeebahmed/status/2034539963635863770
911,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-19T07:59:31.000Z,"From Chat Assistants → Research Agents

Prompt tested:

“What are the limitations of current LLM chatbots for complex reasoning tasks?”

Chatbots generate answers.
Research agents reason, verify, and refine conclusions.

That’s the direction MiroThinker-1.7 is exploring.",1,,2,28,https://x.com/hey_mujeebahmed/status/2034540257102975084
912,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-19T07:59:35.000Z,"Explore MiroThinker-1.7 

 
http://
dr.miromind.ai

Hugging Face

https://
huggingface.co/collections/mi
romind-ai/mirothinker-17
…

GitHub

https://
github.com/MiroMindAI/Mir
oThinker
…

#AIResearch #ResearchAgents #AIReasoning #ArtificialIntelligence #MiroMind",,,2,26,https://x.com/hey_mujeebahmed/status/2034540272651313512
913,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-18T19:34:07.000Z,"Been testing Alt-X for a few days.

This is the real deal:

→ Ingests full OMs and builds real models (not toy sheets)
→ Click any cell, trace it back to the exact source
→ Cell-level accept/reject = full control
→ Runs inside Excel (no switching to web apps)
→ Sensitivity",9,20,32,6699,https://x.com/hey_mujeebahmed/status/2034352668798595416
914,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-18T16:49:34.000Z,"Every AI tool is fighting for your inbox.

Noah just sends you a quick text before your meeting reminding you your prospect’s daughter just started college.

That’s the difference.

I’ve been using it for weeks, and it’s completely changed how I prepare for every call.",11,62,66,12261,https://x.com/hey_mujeebahmed/status/2034311261039849874
915,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-18T17:17:21.000Z,"24/7 AI agents that manage your email, calendar, and tasks.  

No Mac Mini. No setup hell. No waiting.


@abacusai
 just removed every barrier to OpenClaw.

Here's How",12,64,69,21166,https://x.com/hey_mujeebahmed/status/2034318250155418088
916,Tanvir Anjum,@codemindtanvir,2026-03-19T07:48:19.000Z,"Most tools help you code faster.

This one removes coding entirely.

Agent 4 from 
@Replit
 can build your app from a single idea.

And it actually works.

Breakdown",11,19,27,3898,https://x.com/codemindtanvir/status/2034537436810989711
917,Darshal Jaitwar,@darshal_,2026-03-19T03:20:52.000Z,"You’re bored because you’re not doing side quests, man.

Life is more than just working and then throwing yourself into bed doing nothing.

Here are 50 side quests to complete:",46,102,351,45799,https://x.com/darshal_/status/2034470131490034170
918,Mujeeb Ahmed,@hey_mujeebahmed,2026-03-19T07:53:03.000Z,Love how actionable this list is.,,,,32,https://x.com/hey_mujeebahmed/status/2034538626990981506
919,Fakhr,@iamfakhrealam,2026-03-19T02:33:32.000Z,"Most AI tools can create spreadsheets, but few can make them reliable. 

Alt-X changes the game by building full financial models in Excel, where every number is traceable and every change is controllable. 

This is the future of AI in finance.",17,7,19,5145,https://x.com/iamfakhrealam/status/2034458219930874070
920,Mushfiq Sajib,@heysajib,2026-03-19T01:41:11.000Z,"This is the kind of AI application that actually moves the needle in a real industry.

Alt-X turns deal documents into complete underwriting models in Excel automatically, no guesswork, no manual work.

Congrats on the launch, Ryan and Michael!",13,4,22,6020,https://x.com/heysajib/status/2034445043344503075
921,Shah,@ai_with_shah,2026-03-19T01:40:34.000Z,"Made with 
@grok
 imagine 

#animeartist #Grok #AnimeCommunity",4,20,11,715,https://x.com/ai_with_shah/status/2034444891195928943
922,Parul Gautam,@Parul_Gautam7,2026-03-19T01:45:21.000Z,"Most AI tools can generate spreadsheets.

Very few can make them trustworthy.

Alt-X flips the game — build full financial models in Excel where every number traces back to the source and every change is under your control.

This is what AI for finance should look like.",30,21,74,6229,https://x.com/Parul_Gautam7/status/2034446094445453799
923,JORDAN,@iamjordan,2026-03-18T21:03:16.000Z,"Been playing around with Alt-X for a bit and it actually feels built for real workflows.

It doesn’t just spit out a basic sheet. It builds something you can work with, and more importantly, you can trace every number back to where it came from.

That control matters. You’re not",7,1,13,223,https://x.com/iamjordan/status/2034375104474591598
924,Markandey Sharma,@TechByMarkandey,2026-03-19T05:17:48.000Z,"Finally, TRAE is on Linux.

For developers, Linux isn’t just another OS - it’s where real work happens.

Today, 
@TRAE_ai
 completes its cross-platform coverage, bringing seamless AI-powered coding to Linux environments.

Even better, the pioneering Minimax M2.7 model is now",15,13,42,11114,https://x.com/TechByMarkandey/status/2034499558001242616
925,Rasel Hosen,@details_with_ai,2026-03-19T05:51:05.000Z,"People are paying $1,000+ for skills you can learn FREE on LinkedIn.

Here are 10 courses to start today: (Open the thread)",18,16,24,1198,https://x.com/details_with_ai/status/2034507935272096056
926,Jami,@expertwith_AI,2026-03-19T06:42:31.000Z,"CANCELLED NETFLIX. CANCELLED AMAZON PRIME. CANCELLED HULU.

No more monthly subscription fees.

ChatGPT turned my computer into a free streaming hub.

Here are 7 prompts to set up the system:",5,5,10,337,https://x.com/expertwith_AI/status/2034520877396861125
927,Alif Hossain,@alifcoder,2026-03-19T07:12:59.000Z,"AI coding tools are everywhere right now.
But most still don’t live where devs actually build.

That’s why 
@Trae_ai
 launching on Linux feels like a big shift finally working in my own environment, no switching, no breaking flow.

I can stay in control when I want, or let AI take",17,19,29,4368,https://x.com/alifcoder/status/2034528546115465436
928,AshutoshShrivastava,@ai_for_success,2026-03-19T07:42:17.000Z,"If Google wins the AI race in the West, China on Earth, and SpaceX in space,

what happens to OpenAI?",12,1,20,2099,https://x.com/ai_for_success/status/2034535920033243401
929,Chubby,@kimmonismus,2026-03-18T21:48:53.000Z,"The most expensive experiment in history: Meta spent $80 billion on the Metaverse. It will be shut down for good in June.

$80,000,000,000 just gone.",79,54,522,32321,https://x.com/kimmonismus/status/2034386584481775677
930,Kol Tregaskes,@koltregaskes,2026-03-19T07:37:40.000Z,"Kim, Kim, Kim.  No.  It's not 80B just ""gone"". 

The 80B is the investment into the whole ecosystem across all the years they've been building it.  For one, they would have learnt a ton from that money.

Also, 80b was not just the ""metaverse"", it has been spent on Quest, AR",,2,1,180,https://x.com/koltregaskes/status/2034534756998644126
931,Aakash Gupta,@aakashgupta,2026-03-19T07:22:00.000Z,"Everyone's debating whether PRDs should die. Wrong question.

The spec moved from step 2 to step 6.

Old flow: Idea → PRD → Design → Eng → QA → Ship. 8-12 weeks. The PRD was a permission document. ""Please approve before we commit resources.""

New flow: Idea → 5 prototypes",2,4,20,2519,https://x.com/aakashgupta/status/2034530813006520669
932,Aakash Gupta,@aakashgupta,2026-03-19T07:21:00.000Z,"The most dangerous moment in prototype-first development is when your first prototype works.

Your brain anchors. You can see it, click through it, demo it to stakeholders. It feels done. That feeling makes it 10x harder to say ""this solves the wrong problem"" compared to marking",,3,6,1185,https://x.com/aakashgupta/status/2034530561470206395
933,Kol Tregaskes,@koltregaskes,2026-03-19T07:19:50.000Z,"An ""all new vibe coding experience"" is coming to Google's AI Studio today. What would you like changed in AI Studio?",1,,4,506,https://x.com/koltregaskes/status/2034530270418985418
934,Hasan Toor,@hasantoxr,2026-03-19T07:16:56.000Z,"BREAKING: A developer built a full toolkit for pulling live weather imagery and raw data straight from satellites locally.

It's called Ground Station.

Basically, it needs no internet. It uses an SDR to download weather images and raw data straight from satellites in space",5,15,61,3549,https://x.com/hasantoxr/status/2034529538135495005
935,Hasan Toor,@hasantoxr,2026-03-19T07:16:59.000Z,Repo link:,1,,4,632,https://x.com/hasantoxr/status/2034529550177366457
936,Hasan Toor,@hasantoxr,2026-03-19T07:17:01.000Z,"As always, Thank you for reading this.

If you enjoyed this post:

1. Follow me 
@hasantoxr
 for more of these
2. RT the tweet below to share this thread with your audience",,1,2,786,https://x.com/hasantoxr/status/2034529561887772710
937,Akshay,@akshay_pachaar,2026-03-19T07:07:38.000Z,"Finetune 500+ LLMs using a 100% open-source, FREE web UI.

- Runs locally on Mac, Windows, Linux
- Supports GGUF, vision, audio, embedding models",2,7,18,2940,https://x.com/akshay_pachaar/status/2034527198829560165
938,Hasan Toor,@hasantoxr,2026-03-18T17:59:39.000Z,"I've tested literally every AI presentation tool on the market.

They all make the same mistake: they focus on making slides look good.

This is the first one I've seen that focuses on making the THINKING good.

Built by ex-McKinsey + ex-Apple AI. You can tell.",10,37,430,124946,https://x.com/hasantoxr/status/2034328896787882418
939,AshutoshShrivastava,@ai_for_success,2026-03-19T06:44:05.000Z,Finally Gemini in Chrome is available for me. You can try updating chrome.,9,4,69,3596,https://x.com/ai_for_success/status/2034521270126256587
940,Shalini Goyal,@goyalshaliniuk,2026-03-19T06:30:00.000Z,"Agentic AI marks a new era where machines do not just respond, they reason, act, and evolve like autonomous problem-solvers.

These systems go beyond static prompts and outputs, continuously learning from context, feedback, and their own decisions.

Here is a clear breakdown of",6,10,29,209,https://x.com/goyalshaliniuk/status/2034517727013216711
941,Alejandro Martinez | IA,@copyelpadrino,2026-03-19T06:17:56.000Z,"De un simple prompt a un mundo 3D completo.

El futuro de la creación ya está aquí.",,,,374,https://x.com/copyelpadrino/status/2034514692069064865
942,Kuria Chronicles,@I_amShiti,2026-03-18T05:03:17.000Z,"Ever thought of a zombie apocalypse?

Made with Seedance 2.0 on 
@yapper_so


Prompt: Deserted subway tunnels lit only by dying emergency lights.Overturned train cars leaking fuel and blood.Swarms of undead clawing through broken windows as the final group of survivors sprints",4,46,48,618,https://x.com/I_amShiti/status/2034133516448108962
943,Chubby,@kimmonismus,2026-03-19T05:37:59.000Z,"Tomorrow, my GTC comes to an end with a ride in an FSD car. My first time. I hadn't anticipated how overwhelming the GTC would be. Not just as an experience - 20,000 people in a city with countless events - but also in terms of the personal experience; the impressions that need",14,2,85,4400,https://x.com/kimmonismus/status/2034504636695257597
944,Christopher,@ChristopherGLHF,2026-03-18T21:57:06.000Z,"Open-source is the way, and is now the reality.

Always was.",2,4,8,191,https://x.com/ChristopherGLHF/status/2034388652562710923
945,Aakash Gupta,@aakashgupta,2026-03-19T05:13:00.000Z,"OpenClaw has full shell access to your machine. That's the feature. It's also why LangChain told its own employees they couldn't install it.

Run the risk calculus both ways.

With shell access: the bot reads your local files, writes to them, monitors your Slack channels at 3",7,10,55,8000,https://x.com/aakashgupta/status/2034498349206773783
946,Jay Bisen,@JayBisen473370,2026-03-19T05:08:36.000Z,"120 Mind-Blowing AI Tools;

1. Ideas

- YOU
- Claude
- ChatGPT
- Perplexity
- Bing Chat

2. Presentation

- Prezi  
- Pitch  
- PopAi  
- Slides AI  
- Slidebean  

3. Website

- Dora  
- Wegic  
- 10Web  
- Framer  
- Durable  

4. Writing 

- Rytr  
- Jasper  
- Copy AI  
-",27,41,90,1389,https://x.com/JayBisen473370/status/2034497241042342023
947,Jay Bisen,@JayBisen473370,2026-03-16T13:35:29.000Z,"MEGA APPLE GIVEAWAY

Giving back to the community with a massive Apple giveaway! 
3 lucky winners will receive brand-new Apple products.

 Prizes:
• 1× iPhone 17 Pro (512GB)
• 1× AirPods Max
• 1× AirPods Pro (3rd generation)

 Worldwide shipping included
Delivered",154,138,208,6835,https://x.com/JayBisen473370/status/2033537641027973530
948,Jay Bisen,@JayBisen473370,2026-03-17T05:08:24.000Z,"120 Mind-Blowing AI Tools;

1. Ideas

- YOU
- Claude
- ChatGPT
- Perplexity
- Bing Chat

2. Presentation

- Prezi  
- Pitch  
- PopAi  
- Slides AI  
- Slidebean  

3. Website

- Dora  
- Wegic  
- 10Web  
- Framer  
- Durable  

4. Writing 

- Rytr  
- Jasper  
- Copy AI  
-",62,85,229,9678,https://x.com/JayBisen473370/status/2033772418624577793
949,Jay Bisen,@JayBisen473370,2026-03-17T12:55:14.000Z,"Everyone thinks using Cursor or Copilot means they’re ahead.

Truth? You might already be behind.

That’s still human-driven: You prompt → review → accept.

The real shift = AI agents.

→ Define the goal
→ Let the agent execute

The edge is no longer AI tools.
It’s knowing",62,45,113,1646,https://x.com/JayBisen473370/status/2033889897896153390
950,Jay Bisen,@JayBisen473370,2026-03-17T13:27:56.000Z,"Your creative isn’t bad.
It’s just not evolving.

Static ads fade.
Attention drops.
Budget gets burned.

That’s where 
@omneky
 changes the game:

→ AI identifies winning creatives in real-time
→ Iteration never stops
→ You scale faster—without losing control

The difference?",35,27,69,1129,https://x.com/JayBisen473370/status/2033898128366239862
951,Jay Bisen,@JayBisen473370,2026-03-18T04:23:08.000Z,"iPhone 17 Pro GIVEAWAY (512GB)

Yes, this is real. I’m giving away the brand-new iPhone 17 Pro to one lucky follower as a thank-you for all the support lately. 

How to Enter (takes 10 seconds):
 Retweet this post
 Comment: ""Enter"" 
 Like the post
 Follow me",109,106,160,3725,https://x.com/JayBisen473370/status/2034123411371577489
952,Jay Bisen,@JayBisen473370,2026-03-18T12:08:36.000Z,"𝗨𝗣𝗗𝗔𝗧𝗘𝗗 𝗟𝗜𝗦𝗧 𝗙𝗢𝗥 𝟮𝟬𝟮𝟲
    
 𝗜𝗱𝗲𝗮𝘀
• ChatGPT
• Claude
• Bing

 𝗪𝗲𝗯𝘀𝗶𝘁𝗲
• 10Web
• Durable
• Framer

 𝗪𝗿𝗶𝘁𝗶𝗻𝗴
• Rytr
• Jasper
• Writesonic

 𝗖𝗵𝗮𝘁𝗯𝗼𝘁𝘀
• Chatbase
• SiteGPT
• ChatSonic

 𝗔𝘂𝘁𝗼𝗺𝗮𝘁𝗶𝗼𝗻
• Make
•",61,186,556,17534,https://x.com/JayBisen473370/status/2034240553085509923
953,Anish Jaitwar,@AnishJaitwar,2026-03-19T02:41:31.000Z,"Earns $40 per hour by reading books.

I've created a guide with 20 methods to help you earn $500 daily.

Normally $199, but today, it's free.

To get it:
Like this post & RT Comment 'Book'

I'll DM it to you (Must be following 
@AnishJaitwar
).",53,43,89,1464,https://x.com/AnishJaitwar/status/2034460229103190176
954,ZAYVEN KNOX,@ZayvenKnox,2026-03-18T22:47:08.000Z,"Start a YouTube channel TODAY and make $2,997.80 this month.

No luck involved. No upfront cost.

Just real strategies that work in 2026.

Reply “Need”

And I’ll send you a free guide to get started (must be following so I can DM you).

FREE for the next 24 hours only.",122,63,122,7102,https://x.com/ZayvenKnox/status/2034401244060745802
955,Onsase,@MrOnsase,2026-03-19T04:06:25.000Z,"Seedance 2.0 on 
@yapper_so
 is .  Look what I just made

Prompt:
""A photorealistic first-person view from a speeding motorcycle racing through a neon-lit futuristic mountain city at golden sunset, towering cyberpunk skyscrapers with holographic ads reflecting on wet",18,54,54,9764,https://x.com/MrOnsase/status/2034481594283524182
956,Nav Toor,@heynavtoor,2026-03-19T04:23:33.000Z,"BREAKING: A Stanford CS grad just reimagined the entire computer. Not for humans. For AI agents.

It's called 
http://
adaptive.ai

You describe what you want in plain English. It builds the software to do it

Automations. Scheduled agents that run while you sleep. Full",9,15,80,8636,https://x.com/heynavtoor/status/2034485904904249368
957,Nav Toor,@heynavtoor,2026-03-19T04:23:36.000Z,Link:,,1,4,1269,https://x.com/heynavtoor/status/2034485916807594076
958,Chubby,@kimmonismus,2026-03-19T03:50:09.000Z,"The shift from ""AI tools"" to ""AI employees"" is happening fast.

Genspark Workspace 3.0 is making a serious case - Claw doesn't just answer, it executes across Slack, Teams, and WhatsApp from your own private Cloud Computer.

Watching this one closely. 
@genspark_ai",6,5,52,7996,https://x.com/kimmonismus/status/2034477499602948446
959,Chubby,@kimmonismus,2026-03-19T03:29:29.000Z,"Ngl, really excited for that release. Rumor has it this will be a big release.",2,1,53,5321,https://x.com/kimmonismus/status/2034472299068551594
960,Min Choi,@minchoi,2026-03-19T03:29:13.000Z,"Google just dropped Stitch.

This AI agent is now your vibe design partner.

5 wild features",10,10,72,15337,https://x.com/minchoi/status/2034472233221910855
961,Min Choi,@minchoi,2026-03-18T23:17:15.000Z,Same world. Every shot. OpenArt just changed AI creation.,12,42,798,110596,https://x.com/minchoi/status/2034408823738302731
962,Aakash Gupta,@aakashgupta,2026-03-19T02:58:28.000Z,"One dairy farm in Fresno, California has been linked to 13 recalls and 6 separate outbreaks since 2006. That farm’s owner was personally recruited by the HHS Secretary to advise the FDA on raw milk policy.

Mark McAfee owns Raw Farm, the nation’s largest raw milk producer.",1,18,27,5754,https://x.com/aakashgupta/status/2034464493653168320
963,Aakash Gupta,@aakashgupta,2026-03-19T02:55:52.000Z,"Let me explain exactly why your phone seems to read your thoughts, because the real answer is more invasive than telepathy.

Every time you open a website or app, a real-time bidding auction fires in under 100 milliseconds. Your GPS coordinates, browsing history, device",36,516,2000,211875,https://x.com/aakashgupta/status/2034463840943947997
964,Aakash Gupta,@aakashgupta,2026-03-19T02:53:13.000Z,"Europe already tried this. It was called the Societas Europaea. Launched 2004. Same pitch: one company structure, all of Europe.

Twenty-one years later: roughly 4,000 total registrations. 79% in the Czech Republic. Most were shell companies. The minimum capital requirement was",6,9,71,11591,https://x.com/aakashgupta/status/2034463173021999120
965,Aakash Gupta,@aakashgupta,2026-03-19T02:49:19.000Z,"A 203-person company in Shanghai just matched the coding performance of models built by 3,000-engineer teams spending $10 billion a year.

That should terrify every AI lab with 1,000+ engineers.

MiniMax scores 56.22% on SWE-Bench Pro, matching Opus 4.6, and lands within 1.2",11,15,89,8478,https://x.com/aakashgupta/status/2034462190732812734
966,Aakash Gupta,@aakashgupta,2026-03-19T02:44:41.000Z,"Google already ran this exact play once. It worked so well they built a $45 billion company off it.

reCAPTCHA launched in 2007 as a spam filter. By 2012, Google had quietly converted it into a free image-labeling platform for Street View. 200 million verifications per day. Each",4,10,44,8271,https://x.com/aakashgupta/status/2034461023889998148
967,Aakash Gupta,@aakashgupta,2026-03-19T02:42:35.000Z,"“HUNDREDS of studies” is technically true. A PubMed search for “ivermectin” and “cancer” returns several hundred results. Nearly all of them are petri dish experiments and mouse models.

The only completed human clinical trial of ivermectin for cancer was presented at ASCO 2025,",2,7,47,9845,https://x.com/aakashgupta/status/2034460498310160731
968,Aakash Gupta,@aakashgupta,2026-03-19T02:40:25.000Z,"California is spending $9.5 million per mountain lion on this bridge.

The Wallis Annenberg Wildlife Crossing now costs $114 million. It was budgeted at $92 million in 2022 with a 2025 completion date. Governor Newsom stood at the groundbreaking and said the state had committed",14,21,117,15526,https://x.com/aakashgupta/status/2034459950009733322
969,Aakash Gupta,@aakashgupta,2026-03-19T02:37:04.000Z,"$4.5 million run rate. One founder. Zero employees. Two months old.

To put that in context: NVIDIA generates $4.4 million in revenue per employee. Apple generates $2.38 million. The median private SaaS company generates $130,000. Polsia matches NVIDIA’s efficiency ratio with a",14,7,121,26809,https://x.com/aakashgupta/status/2034459107881529699
